,node,strategy,action_vector,neighbors,degree,target,avail_letters,letters_needed,global_time,action_number,action,action_success,words_formed_bool_local,words_formed_local,possible_words,prop_formed_local,words_formed_global,prop_formed_global,node_count
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'x', 'f']",['t'],279,28,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],280,28,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'z', 'w', 'x', 'y', 't']",['e' 'h' 'r'],281,29,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'r', 'u', 'k', 'i']",['e' 'h' 't'],282,29,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'o', 'a', 'u', 't', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",[],283,29,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 'n', 'p', 'g', 'h', 'j', 'i', 'a', 'w']",['t'],284,29,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 'h', 't', 'f', 'x', 'j', 'i', 'n', 'p']",['e'],285,29,steal,False,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'f', 'g', 'n', 'u', 'u', 'l']",['t' 'w'],286,29,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h']",[],287,29,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 'x', 'f', 'i']",['r' 't'],288,29,steal,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'x', 'f']",['t'],289,29,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],290,29,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y', 't']",['e' 'h' 'r'],291,30,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'r', 'u', 'k', 'i', 'w']",['e' 'h' 't'],292,30,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'o', 'u', 't', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",['a'],293,30,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'n', 'p', 'g', 'h', 'j', 'i', 'a', 'w']",[],294,30,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 'h', 't', 'f', 'x', 'j', 'i', 'n', 'p']",['e'],295,30,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'f', 'g', 'n', 'u', 'u', 'l']",['t' 'w'],296,30,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],297,30,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 'x', 'f', 'i']",['r' 't'],298,30,form,False,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'x', 'f']",['t'],299,30,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],300,30,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y']",['e' 'h' 'r' 't'],301,31,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'r', 'u', 'k', 'i', 'w']",['e' 'h' 't'],302,31,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'o', 'u', 't', 'a', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",[],303,31,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'p', 'g', 'h', 'j', 'i', 'w']",[],304,31,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 'h', 't', 'f', 'x', 'j', 'i', 'n']",['e'],305,31,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'f', 'g', 'n', 'u', 'u', 'l', 'p', 'p']",['t' 'w'],306,31,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],307,31,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 'x', 'f', 'i']",['r' 't'],308,31,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'x', 'f']",['t'],309,31,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],310,31,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'h', 'w', 'x', 'y', 'n']",['e' 'r' 't'],311,32,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'j', 'x', 'r', 'u', 'k', 'i', 'w']",['e' 'h' 't'],312,32,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'o', 't', 'a', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",['u'],313,32,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'p', 'g', 'j', 'i', 'w', 'q']",['h'],314,32,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 'h', 't', 'f', 'x', 'j', 'i', 'n']",['e'],315,32,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'f', 'g', 'n', 'u', 'u', 'l', 'p', 'p']",['t' 'w'],316,32,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],317,32,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i', 'u']",['r'],318,32,steal,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'x', 'f']",['t'],319,32,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],320,32,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'h', 'w', 'x', 'y', 'n']",['e' 'r' 't'],321,33,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 'j', 'x', 'r', 'u', 'k', 'i', 'w']",['e' 't'],322,33,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",['o' 't' 'u'],323,33,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'o']",[],324,33,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'f', 'x', 'j', 'i', 'n']",['e' 'h'],325,33,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'g', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],326,33,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'u', 'h', 'z']",['r'],327,33,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i', 'u']",['r'],328,33,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'f']",['t'],329,33,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],330,33,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y', 'n', 'r']",['e' 'h' 't'],331,34,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 'j', 'x', 'r', 'u', 'k', 'i']",['e' 't'],332,34,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",['o' 't' 'u'],333,34,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'o', 'x']",[],334,34,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'f', 'x', 'j', 'i', 'n']",['e' 'h'],335,34,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],336,34,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'u', 'h', 'z']",['r'],337,34,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i', 'u']",['r'],338,34,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'f']",['t'],339,34,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f']",['w'],340,34,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'w', 'x', 'y', 'n', 'r']",['e' 'h' 't'],341,35,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 'j', 'x', 'r', 'u', 'k', 'i', 'g', 'y']",['e' 't'],342,35,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'i', 'j', 'f', 'x', 'y', 'p', 'r', 'l', 'z']",['o' 't' 'u'],343,35,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'e', 't', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'o', 'x', 'm', 'a']",[],344,35,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'f', 'x', 'i', 'n']",['e' 'h'],345,35,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],346,35,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'u', 'h', 'z']",['r'],347,35,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i', 'u']",['r'],348,35,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 'j', 'f']",['t'],349,35,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'h', 'e', 'r', 'x', 'f', 'j']",['w'],350,35,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'w', 'x', 'y', 'n', 'r']",['h' 't'],351,36,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 'j', 'x', 'r', 'k', 'i', 'g', 'y']",['e' 't'],352,36,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'i', 'j', 'f', 'x', 'p', 'r', 'l', 'z']",['o' 't' 'u'],353,36,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 't', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'o', 'x', 'm', 'a', 'y']",['e'],354,36,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'e', 'f', 'x', 'i', 'n', 'a']",['h'],355,36,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],356,36,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],357,36,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i', 'u']",['r'],358,36,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 't', 'j', 'f', 'u']",[],359,36,steal,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'x', 'f', 'j']",['h' 'w'],360,36,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'w', 'x', 'y', 'n']",['h' 'r' 't'],361,37,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 't', 'j', 'x', 'r', 'k', 'i', 'g', 'y']",['e'],362,37,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'o', 'i', 'j', 'f', 'x', 'p', 'r', 'l', 'z']",['t' 'u'],363,37,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'x', 'm', 'a', 'y']",['e' 't'],364,37,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'e', 'f', 'x', 'i', 'n', 'a', 'h']",[],365,37,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],366,37,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],367,37,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i']",['r'],368,37,pass,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 't', 'j', 'f', 'u']",[],369,37,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'x', 'f', 'j']",['h' 'w'],370,37,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,0,altruistic,[0.1 0.2 0.4 0.3],"[3, 6, 7]",3,there,"['f', 'l', 'm', 'i', 'j', 'e', 'w', 'x', 'y', 'n', 's', 'u']",['h' 'r' 't'],371,38,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,1,altruistic,[0.1 0.2 0.4 0.3],"[3, 4, 5, 6, 8]",5,their,"['l', 'f', 'p', 'a', 'q', 'h', 't', 'e', 'j', 'x', 'r', 'k', 'i', 'g', 'y', 's']",[],372,38,steal,True,0,0,3618,0.0,2,0.000552791597567717,10
0,2,altruistic,[0.1 0.2 0.4 0.3],"[3, 5, 6, 7, 8, 9]",6,about,"['b', 'm', 'h', 'n', 'g', 'a', 'o', 'i', 'j', 'f', 'x', 'p', 'r', 'l', 'z']",['t' 'u'],373,38,form,False,0,0,3618,0.0,2,0.000552791597567717,10
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4, 6, 8]",6,these,"['z', 's', 'u', 'f', 's', 'h', 'p', 'g', 'j', 'i', 'w', 'q', 'x', 'm', 'a', 'y']",['e' 't'],374,38,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,4,selfish,[0.1 0.4 0.2 0.3],"[1, 3, 5, 7, 8, 9]",6,other,"['u', 'l', 'k', 'o', 's', 'r', 't', 'f', 'x', 'i', 'n', 'a', 'h']",['e'],375,38,steal,False,0,0,3618,0.0,2,0.000552791597567717,10
0,5,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 4, 8]",4,write,"['e', 'x', 'x', 'j', 'r', 'i', 'w', 'f', 'n', 'u', 'u', 'l', 'p', 'p']",['t'],376,38,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
0,6,altruistic,[0.1 0.2 0.4 0.3],"[0, 1, 2, 3, 7, 8]",6,first,"['x', 'a', 'w', 'n', 'j', 'i', 's', 't', 'f', 'r', 'u', 'h', 'z']",[],377,38,think,True,0,0,3618,0.0,2,0.000552791597567717,10
0,7,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 4, 6, 8]",5,earth,"['j', 'h', 'w', 'z', 'b', 'e', 'a', 't', 'x', 'f', 'i']",['r'],378,38,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,8,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4, 5, 6, 7, 9]",8,train,"['a', 'r', 'i', 'y', 'n', 't', 'j', 'f', 'u', 'x']",[],379,38,think,True,0,1,3618,0.0002763957987838585,2,0.000552791597567717,10
0,9,selfish,[0.1 0.4 0.2 0.3],"[2, 4, 8]",3,where,"['t', 'p', 'k', 'z', 'i', 'e', 'r', 'x', 'f', 'j']",['h' 'w'],380,38,pass,True,0,0,3618,0.0,2,0.000552791597567717,10
